Name,Latitude,Longitude,Address,id
Dầu Tiếng,11.282224499519712,106.3627107,"2 ĐT744, Dầu Tiếng, Bình Dương, Vietnam",210
Davasan,16.625359300094992,106.5782298,"JHGH+7JX, 9E, Dansavan, Laos",211
Di An,10.912894599492454,106.7665345,"50 Đ. Cao Bá Quát, Dĩ An, Bình Dương, Vietnam",212
Diêm Điền,20.56516740039382,106.567305,"52, Khu 6, Thị Trấn Diêm Điền, Huyện Thái Thụy, TT. Diêm Điền, Thái Thụy, Thái Bình, Vietnam",213
Diêm Phổ,19.928188800369075,105.9513446,"WXH2+7C3, Minh Lộc, Hậu Lộc District, Thanh Hoa, Vietnam",214
Dien Ban,15.884803300011194,108.25178359999998,"87 Hoàng Hữu Nam, TT. Vĩnh Điện, Điện Bàn, Quảng Nam, Vietnam",215
Điện Biên Đông,21.296732000408493,103.220093,"130, TT. Điện Biên Đông, Điện Biên Đông, Điện Biên, Vietnam",216
Diễn Châu,18.980812700313106,105.5976651,"XHJX+H24, Mai Thành, Diễn Châu, Nghệ An, Vietnam",217
Diên Khánh,12.259710199604603,109.1012101,"7452+VFH, Đ. Trần Quý Cáp, Diên Khánh, Khánh Hòa, Vietnam",218
Diên Sanh,16.69305140010241,107.2457957,"41 Hùng Vương, TT. Hải Lăng, Hải Lăng, Quảng Trị, Vietnam",219
Điền Thượng,19.6958290003574,105.8461446,"MRWW+567, Thôn 9, Quảng Xương, Thanh Hoá, Vietnam",220
Diên Trường,14.714208199873516,109.0354645,"P26M+WW4, Diên Trường, Đức Phổ, Quảng Ngãi, Vietnam",221
Diêu Trì,13.804270499767734,109.1473137,"97 Nguyễn Văn Trỗi, TT. Diêu Trì, Tuy Phước, Bình Định, Vietnam",222
Di Lăng,15.042668699912332,108.47066669999998,"2FVC+25C công viên Di Lăng, TT. Di Lăng, Sơn Hà, Quảng Ngãi, Vietnam",223
Di Linh,11.580742299543768,108.074616,"63 Lý Thường Kiệt, Di Linh, Lâm Đồng, Vietnam",224
Định An,9.615466399420976,106.2875922,"J78P+3Q9, QL53, Thị Trấn Định An, Trà Cú, Trà Vinh, Vietnam",225
Dinh Bà,10.962058599495917,105.4268432,"XC7G+2R3 International Border Gate of Dinh Bà, Tân Hộ Cơ, Tân Hồng, Đồng Tháp, Vietnam",226
Định Bình,9.175638099406012,105.240463,"56GR+75 Thành phố Cà Mau, Ca Mau, Vietnam",227
Đình Cả,21.75157160041,106.07421499999998,"191 ĐT265, Đình Cả, Võ Nhai, Thái Nguyên, Vietnam",228
Đình Lập,21.548245300410063,107.0968584,"G3XW+9Q7, QL4B, TT. Đình lập, Đình Lập, Lạng Sơn, Vietnam",229
Định Quán,11.203576599513667,107.3592878,"367 QL20, Phú Lợi, Định Quán, Đồng Nai, Vietnam",230
Đinh Văn,11.786304699561324,108.2522872,"515 Đường Hùng Vương, Đình Văn, Lâm Hà, Lâm Đồng, Vietnam",231
District 1,10.785100099483698,106.70076079999998,"17B Đ. Nguyễn Thị Minh Khai, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",232
District 10,10.773197999482903,106.6678329,"123/Q13 Sư Vạn Hạnh Tổ 64A, Khu phố Khu Phố 6, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",233
District 4,10.759243099481967,106.7048897,"122/27/8 Tôn Đản, Phường 8, Quận 4, Thành phố Hồ Chí Minh, Vietnam",234
District 5,10.75612899948176,106.6703755,"103 Đ. An Dương Vương, Phường 8, Quận 5, Thành phố Hồ Chí Minh, Vietnam",235
District 7,10.736572799480465,106.7224322,"1A Đ. Nguyễn Văn Linh, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Vietnam",236
Đoan Hùng,21.64383940041018,105.1801634,"J5WJ+6QH, Chiến Thắng Sông Lô, Phong Phú, Đoan Hùng, Phú Thọ, Vietnam",237
Đoàn Xá,20.70158760039769,106.6888023,"PM2Q+JG Kiến Thụy, Hai Phong, Vietnam",238
Đốc Kinh,16.741201300107655,106.9586827,"PXR5+HQC, Unnamed, Road, Cam Lộ, Quảng Trị, Vietnam",239
Đồi Ngô,21.29975360040853,106.385912,"264 QL37, TT. Đồi Ngô, Lục Nam, Bắc Giang, Vietnam",240
Do Luong,18.90146480030745,105.3104538,"W825+HXV, Đô Lương, Đô Lương District, Nghe An, Vietnam",241
Đông Anh,21.162939000406936,105.8469089,"6 Lâm Tiên, Đông Anh, Hà Nội, Vietnam",242
Đông Cao,9.558164599418747,106.4500079,"HF52+72 Duyên Hải District, Tra Vinh, Vietnam",243
Đồng Cau,12.16203659959536,109.0840388,"536M+RJ Cam Lâm District, Khánh Hòa, Vietnam",244
Đồng Đăng,21.950087700408808,106.6982344,"61 Nam Quan, TT. Đồng Đăng, Cao Lộc, Lạng Sơn, Vietnam",245
Đông Giang,19.13344090032358,105.3100758,"48M6+92 Tân Kỳ District, Nghe An, Vietnam",246
Đông Hòa,12.989785799678147,109.33358389999998,"X8QM+W69, QL1A, Hoà Vinh, Đông Hòa, Phú Yên, Vietnam",247
Đông Hưng,20.55629130039355,106.356219,"Ngõ 83 Bùi Sỹ Tiêm, Đông Hưng, Thái Bình, Vietnam",248
Đông Khê,22.42951100040131,106.4316812,"88, Tổ Dân Phố I, Thị Trấn Đông Khê, Huyện Thạch An, TT. Đông Khê, Thạch An, Cao Bằng, Vietnam",249
Đồng Lê,17.885987500223486,106.0253871,"V2PG+864, QL12A, TT. Đồng Lê, Tuyên Hóa, Quảng Bình, Vietnam",250
Đồng Lơ,18.585127800283534,105.4893004,"HFPQ+3P Hương Sơn, Ha Tinh, Vietnam",251
Đồng Lộc,18.405775300269035,105.7273194,"CP4H+R2G, Đồng Lộc, Can Lộc District, Ha Tinh, Vietnam",252
Đồng Lương,21.33748270040887,105.1729147,"85PF+X5 Cẩm Khê District, Phu Tho Province, Vietnam",253
Đồng Mỏ,21.65756790041017,106.5774412,"MH5G+5VF, Đường Không Tên, Chi Lăng, Lạng Sơn, Vietnam",254
Đông Mông,19.43301530034256,105.28031129999998,"C7MJ+64 Quỳ Hợp District, Nghe An, Vietnam",255
Đồng Ngư,20.655138200396426,106.6755009,"MM4G+36 Tiên Lãng, Hai Phong, Vietnam",256
Dong Phu,15.67907419998726,108.2362595,"M6HP+G3R, TT. ĐôngPhú, Quế Sơn, Quảng Nam, Vietnam",257
Đồng Quỹ,18.874558200305497,105.5141332,"Xom 4-25, Nghi Văn, Nghi Lộc, Nghệ An, Vietnam",258
Đồng Sơn,17.456510900182263,106.568012,"45 Ngô Sĩ Liên, Đồng Sơn, Đồng Hới, Quảng Bình, Vietnam",259
Đồng Tâm,21.88403160040933,105.7804567,"xóm tổ 5, TT. Chợ Mới, Chợ Mới, Bắc Kạn, Vietnam",260
Đông Thành,10.895733199491255,106.3085023,"V8W5+5FR, Đ. tỉnh 839, TT. Đông Thành, Đức Huệ, Long An, Vietnam",261
Đông Triều,21.083790300405777,106.5133609,"62 P Chợ Cột, TT. Đông Triều, tx. Đông Triều, Quảng Ninh, Vietnam",262
Đồng Văn,20.641992400396063,105.919592,"Kiot a22 chợ, Đồng Văn, Duy Tiên, Hà Nam, Vietnam",263
Đồng Văn,23.27829750037238,105.3615214,"99 QL4C, Đồng Văn, Hà Giang, Vietnam",264
Đồ Sơn,20.70637010039782,106.7880053,"PQ4Q+G6 Đồ Sơn, Hai Phong, Vietnam",265
Đô Vinh,11.60431719954574,108.9478471,"61 Bác Ái, Đô Vinh, Phan Rang-Tháp Chàm, Ninh Thuận, Vietnam",266
Đu,21.72814570041007,105.7054965,"315 QL3, Đu, Phú Lương, Thái Nguyên, Vietnam",267
Đức An,12.253135699603972,107.6143598,"7J37+8P5, Thị trấn Đức An, Đăk Song District, Dak Nong, Vietnam",268
Đức Hòa,10.829371399486687,106.45677139999998,"RFH4+QR2, ĐT825, TT. Đức Hòa, Đức Hòa, Long An, Vietnam",269
Dục Lang,14.929149999898913,107.5634341,"WHH7+M9 Đắk Glei District, Kon Tum, Vietnam",270
Đức Lập Hạ,10.902471499491726,106.4188999,"170 ĐT823, Đức Lập Hạ, Đức Hòa, Long An, Vietnam",271
Đức Phổ,14.81785989988576,108.9546371,"233 Đ. Nguyễn Nghiêm, TT. Đức Phổ, Đức Phổ, Quảng Ngãi, Vietnam",272
Đức Phong,11.811449899563522,107.2419399,"R66R+GQR, Đức Phong, Bù Đăng District, Binh Phuoc, Vietnam",273
Đức Tài,11.1442728995092,107.4992729,"113/23 Đường số 3, Đức Hạnh, Đức Linh, Bình Thuận, Vietnam",274
Đức Thọ,18.53284530027938,105.5831413,"GHMM+6CR, TT. Đức Thọ, Đức Thọ District, Ha Tinh, Vietnam",275
Dung Hma,12.341423899612446,108.2236962,"86RF+HF Lắk District, Dak Lak, Vietnam",276
Dương Am,20.64599950039617,106.5625155,"JHW7+92 Vĩnh Bảo, Hai Phong, Vietnam",277
Dương Minh Châu,11.382718799527614,106.2279802,"16 Cù Chính Lan, TT. Dương Minh Châu, Dương Minh Châu, Tây Ninh, Vietnam",278
Duyên Hải,9.637398799421849,106.4963381,"98/1 19 tháng 5, TT. Duyên Hải, Duyên Hải, Trà Vinh, Vietnam",279
Duy Phước,15.843943100006454,108.30877669999998,"R8V5+FCX, Duy Phước, Duy Xuyên, Quảng Nam, Vietnam",280
Ea Đrăng,13.203483899700998,108.2090235,"6635+CFP, Lý Thường Kiệt, TT. Ea Drăng, Ea H'Leo, Đắk Lắk, Vietnam",281
Ea Kar,12.810732699659438,108.4568342,"210, Nguyễn Tất Thành, Thị Trấn Ea Kar, Huyện Ea Kar, Ea Kar, Đắk Lắk, Vietnam",282
Ea Knết (2),12.61008089963896,108.253408,"J763+29 Cư Kuin District, Dak Lak, Vietnam",283
Ea Knốp,12.807758799659124,108.5415504,"RG4R+WCM, Ea Knốp, Ea Kar District, Dak Lak, Vietnam",284
Ea Súp,13.074426099687138,107.8821123,"17b Đinh Tiên Hoàng, Ea Súp, Đắk Lắk, Vietnam",285
Ea T'Ling,12.579586799635893,107.8929852,"HVHV+R5 Cư Jút District, Dak Nong, Vietnam",286
Ea Wer,12.81118559965948,107.8968265,"35, ĐT681, Ea Wer, Buôn Đôn, Đắk Lắk, Vietnam",287
Gành Hào,9.026910799402062,105.4192071,"90 Ngọc Điền, Gành Hào, Đông Hải, Bạc Liêu, Vietnam",288
Gia Bình,21.056038700405328,106.1745788,"Thôn Nội phú, 354F+3PP, Đông Cứu, Gia Bình, Bắc Ninh, Vietnam",289
Gia Khánh,21.34745030040895,105.638344,"8JWQ+X6Q, Gia Khánh, Bình Xuyên District, Vĩnh Phúc, Vietnam",290
Gia Kiệm,11.03275789950099,107.1741605,"8 QL20, Gia Kiệm, Thống Nhất, Đồng Nai, Vietnam",291
Gia Lâm,11.812728299563634,108.3502784,"R972+34 Lâm Hà District, Lam Dong, Vietnam",292
Gia Loc,20.87035980040176,106.29841009999998,"V7CX+6GR, TT. Gia Lộc, Gia Lộc, Hải Dương, Vietnam",293
Gia Mô,17.128124500148846,106.968331,"4XH9+68 Vĩnh Linh District, Quảng Trị, Vietnam",294
Gia Ngan Trên,15.449079299960296,107.9082768,"CWX5+J8 Phước Sơn District, Quảng Nam, Vietnam",295
Giang Tiên,21.67816390041016,105.7353967,"06, Phố Giang Khánh, Phú Lương, Thái Nguyên, Vietnam",296
Giao Thạnh,9.903637499433398,106.6088484,"WJ35+Q8, Giao Thạnh, Thạnh Phú District, Ben Tre, Vietnam",297
Gia Rai,9.239661699407884,105.4140329,"6CR7+67V, Hộ Phòng, Giá Rai District, Bac Lieu, Vietnam",298
Gia Ray,10.923802999493216,107.40392719999998,"Tổ 2, Khu Phố 4, Thị Trấn Gia Ray, Huyện Xuân Lộc, Tỉnh Đồng Nai, TT. Gia Ray, Xuân Lộc, Đồng Nai, Vietnam",299
Giêm Hà,16.935667900128582,107.1611342,"W5M6+V95, Diêm Trung Hà, Gio Linh, Quảng Trị, Vietnam",300
Gio Linh,16.934925400128503,107.0747634,"57 Lê Duẩn, Gio Phong, Gio Linh, Quảng Trị, Vietnam",301
Giồng Gia,9.91822799943408,106.4713932,"WF9C+7H Châu Thành District, Trà Vinh Province, Tra Vinh, Vietnam",302
Giồng Riềng,9.909129999433654,105.31403179999998,"W857+MHQ, Đường Không Tên, TT. Giồng Riềng, Giồng Riềng, Kiên Giang, Vietnam",303
Giồng Trôm,10.151999799445727,106.5050862,"5G24+R4V, TT. Giồng Trôm, Giồng Trôm District, Ben Tre, Vietnam",304
Go Cong,10.362955499457357,106.67670309999998,"9M7G+3PP, Đường Hai Bà Trưng, Phường 2, Gò Công, Tiền Giang, Vietnam",305
Gò Dầu,11.08390729950472,106.2650701,"37M8+G3P, Đường Quang Trung, Gò Dầu, Tây Ninh, Vietnam",306
Gôi,20.33274070038605,106.0741715,"12 Trần Huy Liệu, TT. Gôi, Vụ Bản, Nam Định, Vietnam",307
Gò Nghiên,14.879347399893025,108.66813759999998,"VMH9+P7 Ba Tơ District, Quang Ngai, Vietnam",308
Gò Quao,9.72255429942535,105.280944,"P7FJ+29 Gò Quao District, Kien Giang, Vietnam",309
Gò Vành,14.707703599872756,108.5584503,"PH55+572, Ba Tô, Ba Tơ District, Quang Ngai, Vietnam",310
Gò Vấp,10.840149999487425,106.67108279999998,"278/8B Nguyễn Văn Lượng, Phường 17, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",311
Hạ Hòa,21.56329370041009,105.00717249999998,"H274+PWH, Hạ Hòa, Hạ Hòa District, Phu Tho Province, Vietnam",312
Hai Bình Tứ,11.017035699499848,105.77093639999998,"2Q8C+R9 Vĩnh Hưng District, Long An, Vietnam",313
Hải Châu,16.057974400031153,108.2195444,"325 Phan Châu Trinh, Bình Hiên, Hải Châu, Đà Nẵng 550000, Vietnam",314
Hai Riêng,12.98097889967722,108.90019499999998,"XVJX+6XP, Hai Riêng, Sông Hinh District, Phú Yên, Vietnam",315
Hà Lam,15.737764799994112,108.3523134,"35 Nguyễn Thuật, TT. Hà Lam, Thăng Bình, Quảng Nam, Vietnam",316
Hang Dè,20.839750400401087,106.95524079999998,"RXQ4+W3 Cát Hải, Hai Phong, Vietnam",317
Hàng Trạm,20.399124900388426,105.6227859,"16 Đường Trần Nhân Tông, TT. Hàng Trạm, Yên Thuỷ, Hòa Bình, Vietnam",318
Hà Nha,15.861181300008456,108.00253929999998,"V263+F2 Đại Lộc, Quảng Nam, Vietnam",319
Hà Tân,18.504123100277067,105.3463291,"G83W+HGJ, Sơn Tây, Hương Sơn, Ha Tinh, Vietnam",320
Hà Thiên,14.360614099831968,108.6990528,"9M5X+QGV, ĐT637, Vĩnh Sơn, Vĩnh Thạnh, Bình Định, Vietnam",321
Hát Lót,21.195527600407363,104.0995275,"54W2+G34, TT. Hát Lót, Mai Sơn District, Son La, Vietnam",322
Hà Trung,19.992181500372048,105.8437839,"Tiểu Khu 5, Thị Trấn Hà Trung, Huyện Hà Trung, Tỉnh Thanh Hoá, Hà Phong, Hà Trung, Thanh Hoá, Vietnam",323
Hậu Lộc,19.91419400036841,105.8861851,"485 QL10, khu 1, Hậu Lộc, Thanh Hoá, Vietnam",324
Hậu Nghĩa,10.89477909949119,106.3930829,"79 Ô 5 ĐT823, TT. Hậu Nghĩa, Đức Hòa, Long An, Vietnam",325
Hiệp An,11.82890399956506,108.4541384,"RFH3+HH6, Hiệp An, Đức Trọng District, Lam Dong, Vietnam",326
Hiệp Hòa,10.907084599492046,106.3127533,"W847+XCR, Hiệp Hòa, Đức Hòa, Long An, Vietnam",327
Hiệp Phước,10.745198999481037,106.9452922,"200 Đ. Hùng Vương, Kp Mỹ Phước, Nhơn Trạch, Đồng Nai, Vietnam",328
Hiệp Thạnh,11.786258899561316,108.41658689999998,"22 QL20, Hiệp Thanh, Đức Trọng, Lâm Đồng, Vietnam",329
Hồ,21.065032400405475,106.0792808,"337H+WJ6, Nguyễn Gia Thiều, TT. Hồ, Thuận Thành, Bắc Ninh, Vietnam",330
Hòa Bình,9.287072399409338,105.6270136,"7JQG+4R, Hòa Bình District, Hòa Bình, Bac Lieu, Vietnam",331
Hòa Hiệp,10.690812799477465,107.503771,"MGR3+7GW, Tỉnh Lộ 329, Hoà Hiệp, Xuyên Mộc, Bà Rịa - Vũng Tàu, Vietnam",332
Hòa Mạc,20.643621000396102,105.9894987,"JXVQ+JX8, Unnamed, Road, Duy Tiên, Hà Nam, Vietnam",333
Hoàng Mai,19.25626550033161,105.7105509,"7P46+F2H, Quỳnh Dị, Quỳnh Lưu, Nghệ An, Vietnam",334
Hoành Viễn,17.229228500159298,106.6917017,"6MJR+3F9, Sơn Thuỷ, Lệ Thủy, Quảng Bình, Vietnam",335
Hoan Kiem,21.02852370040486,105.8507155,"126 P. Hàng Trống, Hàng Trống, Hoàn Kiếm, Hà Nội, Vietnam",336
Hoàn Lão,17.583311800194746,106.5338218,"HGMM+9M6, TT. Hoàn Lão, Bố Trạch District, Quang Binh Province, Vietnam",337
Hoa Sơn,21.44056250040961,105.502931,"CFPX+C4F, ĐT307, TT. Hoa Sơn, Lập Thạch, Vĩnh Phúc, Vietnam",338
Hòa Tây,16.517856900083117,107.2844541,"G79M+9Q, Phong Mỹ, Phong Điền District, Thua Thien Hue, Vietnam",339
Hòa Thành,11.285279199519948,106.1296168,"28 Hùng Vương, TT. Hoà Thành, Hoà Thành, Tây Ninh, Vietnam",340
Hòa Thuận,22.531201000398887,106.5150553,"GGJ8+925, QL3, Hoà Thuận, Phục Hòa, Cao Bằng, Vietnam",341
Hòa Vang,15.987636000023072,108.13892699999998,"X4QQ+4JM, Hòa Phong, Hòa Vang, Da Nang, Vietnam",342
Hoc Mon,10.891609099490973,106.59494499999998,"43 Đ. Liên Xã Thị Trấn-Tân Hiệp, TT. Hóc Môn, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",343
Hội Phong,18.75227070029644,105.7709705,"QQ2C+W9 Nghi Xuân, Hà Tĩnh, Vietnam",344
Hồi Xuân,20.381268600387788,105.1049653,"94J4+J2Q, QL15, Khu 3, Quan Hóa, Thanh Hoá, Vietnam",345
Hòn Dat,10.185659399447514,104.9232719,"5WPF+64P, Phan Tây Hồ, TT. Hòn Đất, Hòn Đất, Kiên Giang, Vietnam",346
Hồng Lĩnh,18.528248800279005,105.7062615,"GPH4+5CP, Đ. Trần Phú, Nam Hồng, Hồng Lĩnh, Hà Tĩnh, Vietnam",347
Hồng Sơn,18.013521857934187,106.42591300629856,"2C7G+PC9, Hồng Sơn, Kỳ Anh, Hà Tĩnh, Vietnam",348
Hợp Châu,21.394822000409324,105.61493849999998,"02 Đồi Cao, Hợp Châu, Tam Đảo, Vĩnh Phúc, Vietnam",349
Hợp Hòa,21.376135800409184,105.5416953,"Gần trường Cấp 3, Đạo Tú, Tam Dương, Vĩnh Phúc, Vietnam",350
Hồ Xá,17.070584800142832,107.0069057,"32C4+5QP, Hùng Vương, Vĩnh Linh, Quảng Trị, Vietnam",351
Hưng Hà,20.587216900394484,106.2247261,"H6PF+WXQ, Thọ Mai, Hưng Hà, Thái Bình, Vietnam",352
Hưng Hóa,21.25534400040808,105.2911698,"774R+5GJ, Hưng Hóa, Tam Nông District, Phu Tho Province, Vietnam",353
Hưng Lợi,9.419303499413695,105.6930274,"CM9V+R5M, Châu Hưng, Thạnh Trị District, Soc Trang, Vietnam",354
Hưng Nguyên,18.67032770029019,105.6304193,"MJCH+7VF, khối 7, Hưng Nguyên, Nghệ An, Vietnam",355
Hưng Nhân,20.61367900039525,106.14924619999998,"J47X+GH4, QL39A, Phú Sơn, Hưng Hà, Thái Bình, Vietnam",356
Hùng Sơn,21.63320040041017,105.6372865,"48 QL37, Đại Từ, Thái Nguyên, Vietnam",357
Hùng Sơn,21.364967600409106,105.29383339999998,"978V+2JV, TT. Hùng Sơn, Lâm Thao, Phú Thọ, Vietnam",358
Hương An,15.78012329999904,108.3295714,"Q8JH+2PV, Hương An, Quế Sơn District, Quảng Nam, Vietnam",359
Huong Canh,21.277249600408307,105.647008,"Chợ Trung Tâm Thương Mại, Khu Phố 1, TT. Hương Canh, Bình Xuyên, Vĩnh Phúc, Vietnam",360
Hương Khê,18.17789280024969,105.70557809999998,"5PH4+56 Hương Khê District, Ha Tinh, Vietnam",361
Hương Mỹ,10.018059699438894,106.4074485,"2C94+6X Mỏ Cày Nam District, Ben Tre, Vietnam",362
Hương Nam 4,15.417729399956606,108.2598554,"C796+64M, ĐT616, Tiên Hiệp, Tiên Phước, Quảng Nam, Vietnam",363
Huong Son,21.46113010040972,105.9786119,"FX6H+995, Hương Sơn, Phú Bình, Thái Nguyên, Vietnam",364
Hương Thủy,16.411540800071265,107.671579,"CM6C+8M5, TT. Phú Bài, Hương Thủy, Thừa Thiên Huế, Vietnam",365
Hương Trà,16.518873400083226,107.48400289999998,"2 Tô Hiệu, Hương Văn, Hương Trà, Thừa Thiên Huế, Vietnam",366
Hữu Lũng,21.50213910040991,106.345456,"11B Xương Giang, TT. Hữu Lũng, Hữu Lũng, Lạng Sơn, Vietnam",367
Huỳnh Hữu Nghĩa,9.636609799421818,105.8104207,"151 Lê Thánh Tông, TT. Huỳnh Hữu Nghĩa, Mỹ Tú, Sóc Trăng, Vietnam",368
Ia Kha,13.962965499785868,107.84566449999998,"17 Nguyễn Thị Minh Khai, TT. Ia Kha, Ia Grai, Gia Lai, Vietnam",369
Ia Ly,14.209880099814397,107.8364371,"6R6P+2QQ, ĐT673, Ia Ly, Chư Păh, Gia Lai, Vietnam",370
Ít Ong,21.517617300409963,104.0277453,"G28H+X5J, Tiểu khu III, Mường La District, Son La, Vietnam",371
Jinshuihe,22.605192600396943,103.1622437,"J546+3V Jinshuihezhen, Jinping Miao, Yao, and Dai Autonomous County, Honghe Hani and Yi Autonomous Prefecture, Yunnan, China",372
Kampong Ro,10.920358999492974,105.9404897,"WWCR+35V, Kampong Rou, Cambodia",373
Katum,11.667691499551095,106.21838049999998,"M699+595, Tân Đông, Tân Châu District, Tây Ninh, Vietnam",374
Kênh 12,10.49008239946486,106.0912383,"F3QR+WFX, Mỹ Phước Tây, Cai Lậy, Tien Giang, Vietnam",375
Kép,21.4064319004094,106.2807564,"C74J+H83, QL37, TT. Kép, Lạng Giang, Bắc Giang, Vietnam",376
Kế Sách,9.76947369942736,105.98460849999998,"11B Nguyễn Trung Tỉnh, TT. Kế Sách, Kế Sách, Sóc Trăng, Vietnam",377
Kẻ Sặt,20.90901910040259,106.14495619999998,"2 Thống Nhất, Khu 1, Bình Giang, Hải Dương, Vietnam",378
Khâm Đức,15.439967799959224,107.7898857,"84 Nguyễn Chí Thanh, TT. Khâm Đức, Phước Sơn, Quảng Nam, Vietnam",379
Khánh Hải,11.598778399545276,109.0374649,"83 Cây Da, TT. Khánh Hải, Ninh Hải, Ninh Thuận, Vietnam",380
Khánh Vĩnh,12.277263699606277,108.9038873,"7WG3+WH Khánh Vĩnh District, Khánh Hòa, Vietnam",381
Khánh Yên,22.088992100407307,104.2527799,"37Q3+G32, TT. Khánh Yên, Văn Bàn District, Lao Cai, Vietnam",382
Khau Dàng,21.89211020040928,106.2365978,"V6RP+XJ, Vũ Sơn, Bắc Sơn District, Lạng Sơn, Vietnam",383
Khe Bố,19.163903900325604,104.6746069,"5M7F+HR Tương Dương District, Nghe An, Vietnam",384
Khe Chuối,21.11272680040622,107.3124204,"4876+3X Cẩm Phả, Quảng Ninh, Vietnam",385
Khe Sanh,16.629591900095456,106.73768069999998,"39 Lê Lợi, TT. Khe Sanh, Hướng Hóa, Quảng Trị, Vietnam",386
Khe Tre,16.168415200043782,107.718494,"5P99+99M, 14B, TT. Khe Tre, Nam Đông, Thừa Thiên Huế, Vietnam",387
Khoái Châu,20.840372900401096,105.9768647,"RXRG+3PM, ĐT206, Phố Phủ, Khoái Châu, Hưng Yên, Vietnam",388
Khương Phú,15.46452159996211,108.61787579999998,"FJ79+Q27, Tam Hiệp, Núi Thành District, Quảng Nam, Vietnam",389
Kiến An,20.80613140040031,106.620677,"20 Nguyễn Công Mỹ, Tổ dân Phố số 14, Kiến An, Hải Phòng, Vietnam",390
Kien Duc,11.996607299580075,107.5113551,"119 Ngô Quyền, TT. Kiến Đức, Đắk R'Lấp, Đắk Nông, Vietnam",391
Kiến Giang,17.228242200159197,106.7809474,"6QHJ+56C, Võ Nguyên Giáp, Phong Thuỷ, Lệ Thủy, Quảng Bình, Vietnam",392
Kiện Khê,20.499286400391767,105.8945429,"FVXV+QXW, ĐT494, Kiên Khe, Thanh Liêm, Hà Nam, Vietnam",393
